ev_bin,la_bin,dir_bin,xBA
29,-59,-30,0.0
29,-59,5,0.0
29,-59,35,0.0
29,-59,50,1.0
29,-59,100,0.0
29,-59,110,0.0
29,-59,170,0.0
29,-58,-100,0.0
29,-58,-80,0.0
29,-58,-45,0.0
29,-58,-35,0.0
29,-58,10,0.0
29,-58,30,0.0
29,-58,35,1.0
29,-58,40,0.0
29,-58,70,0.0
29,-58,85,1.0
29,-58,100,0.0
29,-57,-90,0.0
29,-57,-30,1.0
29,-57,-25,0.0
29,-57,-20,0.0
29,-57,-5,0.0
29,-57,0,0.0
29,-57,5,0.0
29,-57,20,0.0
29,-57,35,0.0
29,-57,55,0.0
29,-57,75,0.0
29,-57,120,0.0
29,-56,-140,0.0
29,-56,-95,0.0
29,-56,-45,1.0
29,-56,-5,0.0
29,-56,0,0.0
29,-56,10,0.0
29,-56,35,0.0
29,-56,65,1.0
29,-56,70,0.0
29,-55,-65,0.0
29,-55,-25,0.0
29,-55,15,0.0
29,-55,30,0.0
29,-55,60,0.0
29,-54,-170,0.0
29,-54,-150,0.0
29,-54,-65,0.0
29,-54,-30,0.0
29,-54,10,0.0
29,-54,35,0.0
29,-54,40,0.0
29,-54,45,0.0
29,-54,60,0.0
29,-54,65,0.0
29,-54,125,0.0
29,-53,-115,0.0
29,-53,-70,0.0
29,-53,-55,0.0
29,-53,0,0.0
29,-53,10,0.0
29,-53,30,0.0
29,-53,100,0.0
29,-52,-170,0.0
29,-52,-75,0.0
29,-52,-35,0.0
29,-52,-30,1.0
29,-52,-20,0.0
29,-52,-10,0.0
29,-52,5,0.0
29,-52,20,0.0
29,-52,30,0.0
29,-51,-170,0.0
29,-51,-50,0.0
29,-51,-35,0.0
29,-51,-30,0.0
29,-51,-20,1.0
29,-51,-15,0.0
29,-51,0,0.0
29,-51,40,1.0
29,-51,45,0.0
29,-51,60,1.0
29,-51,80,0.5
29,-50,-175,1.0
29,-50,-85,1.0
29,-50,-70,0.0
29,-50,-40,1.0
29,-50,-25,0.0
29,-50,-15,0.0
29,-50,15,0.0
29,-50,30,0.0
29,-50,35,1.0
29,-50,55,1.0
29,-49,-85,0.0
29,-49,-50,1.0
29,-49,-45,0.0
29,-49,-10,1.0
29,-49,0,0.0
29,-49,30,0.0
29,-49,45,0.0
29,-49,55,1.0
29,-49,75,1.0
29,-49,80,0.0
29,-48,-145,0.0
29,-48,-115,0.0
29,-48,-85,0.0
29,-48,-65,0.0
29,-48,-40,1.0
29,-48,-20,0.0
29,-48,-10,0.0
29,-48,15,0.0
29,-48,20,1.0
29,-48,25,0.0
29,-48,50,1.0
29,-48,115,1.0
29,-47,-160,1.0
29,-47,-145,0.0
29,-47,-65,1.0
29,-47,-55,0.0
29,-47,-45,1.0
29,-47,0,0.0
29,-47,15,0.0
29,-47,25,0.0
29,-47,55,0.0
29,-47,70,0.0
29,-46,-165,0.0
29,-46,-155,0.0
29,-46,-105,0.0
29,-46,-85,0.0
29,-46,-50,0.0
29,-46,-40,0.0
29,-46,-35,0.0
29,-46,-30,0.0
29,-46,-20,0.0
29,-46,-15,0.0
29,-46,0,0.0
29,-46,10,0.0
29,-46,15,0.0
29,-46,20,0.0
29,-46,25,0.0
29,-46,30,1.0
29,-46,35,0.0
29,-46,55,0.0
29,-45,-175,0.0
29,-45,-80,1.0
29,-45,-45,0.0
29,-45,-40,1.0
29,-45,-25,0.0
29,-45,-20,0.0
29,-45,-15,0.0
29,-45,10,0.0
29,-45,30,0.0
29,-45,45,0.0
29,-45,55,0.0
29,-45,60,1.0
29,-45,100,0.0
29,-44,-175,0.0
29,-44,-115,0.0
29,-44,-40,0.0
29,-44,-35,0.0
29,-44,-5,0.0
29,-44,20,0.0
29,-44,35,0.0
29,-44,50,0.5
29,-44,55,0.0
29,-43,-75,0.0
29,-43,-65,0.0
29,-43,-20,0.0
29,-43,30,0.0
29,-43,35,0.0
29,-43,40,0.0
29,-43,45,0.0
29,-43,50,1.0
29,-43,75,0.0
29,-43,125,0.0
29,-42,-155,0.0
29,-42,-135,0.0
29,-42,-65,1.0
29,-42,-40,1.0
29,-42,-25,0.0
29,-42,-20,0.0
29,-42,-15,0.0
29,-42,25,0.0
29,-42,30,0.0
29,-42,35,0.0
29,-42,40,1.0
29,-42,45,0.0
29,-41,-70,0.0
29,-41,-65,0.0
29,-41,-40,1.0
29,-41,-25,0.0
29,-41,-5,0.0
29,-41,15,0.0
29,-41,30,0.3333333333333333
29,-41,35,0.0
29,-41,40,0.0
29,-41,45,0.0
29,-41,50,1.0
29,-41,55,0.0
29,-41,125,1.0
29,-40,-60,0.0
29,-40,-55,0.0
29,-40,-35,0.0
29,-40,-20,0.0
29,-40,-10,0.0
29,-40,-5,0.0
29,-40,25,0.0
29,-40,30,0.0
29,-40,45,0.0
29,-40,50,0.0
29,-39,-65,0.0
29,-39,-55,1.0
29,-39,-40,0.0
29,-39,-35,0.0
29,-39,-30,0.0
29,-39,-20,0.0
29,-39,10,0.0
29,-39,15,0.0
29,-39,25,1.0
29,-39,35,0.0
29,-39,45,0.0
29,-39,55,1.0
29,-38,-125,0.0
29,-38,-50,0.0
29,-38,-20,0.0
29,-38,-15,0.0
29,-38,-5,0.0
29,-38,0,0.0
29,-38,15,0.0
29,-38,20,0.0
29,-38,30,0.0
29,-38,65,0.0
29,-38,70,0.0
29,-37,-20,0.0
29,-37,0,0.0
29,-37,30,0.0
29,-37,35,0.0
29,-37,45,0.0
29,-36,-95,0.0
29,-36,-35,0.5
29,-36,-30,1.0
29,-36,-25,1.0
29,-36,20,1.0
29,-36,25,1.0
29,-36,35,0.0
29,-36,40,1.0
29,-36,45,0.0
29,-36,55,0.0
29,-36,65,0.0
29,-35,-40,0.0
29,-35,-35,0.0
29,-35,-20,0.0
29,-35,-15,0.0
29,-35,-10,1.0
29,-35,-5,1.0
29,-35,0,0.0
29,-35,10,0.0
29,-35,30,0.0
29,-35,35,0.5
29,-34,-150,1.0
29,-34,-80,0.0
29,-34,-35,1.0
29,-34,-25,0.0
29,-34,-20,0.0
29,-34,-15,0.0
29,-34,-10,0.0
29,-34,15,0.0
29,-34,25,0.0
29,-34,30,0.0
29,-34,35,0.0
29,-34,70,0.0
29,-34,80,0.0
29,-34,120,0.0
29,-33,-55,1.0
29,-33,-45,0.0
29,-33,-35,0.0
29,-33,-30,0.0
29,-33,-15,0.0
29,-33,-5,0.0
29,-33,15,0.0
29,-33,25,0.0
29,-33,35,0.0
29,-33,40,0.0
29,-33,55,0.0
29,-33,95,0.0
29,-32,-100,0.0
29,-32,-75,0.0
29,-32,-50,0.0
29,-32,-45,0.0
29,-32,-40,0.0
29,-32,-35,0.0
29,-32,-20,0.0
29,-32,5,0.0
29,-32,10,0.0
29,-32,20,0.0
29,-32,25,0.0
29,-32,30,0.0
29,-32,40,1.0
29,-32,45,0.0
29,-31,-45,1.0
29,-31,-35,0.0
29,-31,-30,0.0
29,-31,-25,0.0
29,-31,30,0.0
29,-31,35,0.0
29,-31,40,0.0
29,-31,45,1.0
29,-31,50,0.0
29,-30,-45,0.0
29,-30,-25,0.0
29,-30,-10,0.0
29,-30,-5,0.0
29,-30,5,0.0
29,-30,15,0.0
29,-30,25,0.0
29,-30,35,0.0
29,-30,40,0.0
29,-30,50,0.5
29,-30,65,0.0
29,-29,-45,0.0
29,-29,-40,0.0
29,-29,-30,0.0
29,-29,-25,0.0
29,-29,-5,0.0
29,-29,0,0.0
29,-29,15,0.0
29,-29,25,0.0
29,-29,30,0.0
29,-29,45,0.0
29,-28,-55,1.0
29,-28,-50,1.0
29,-28,-45,1.0
29,-28,-30,0.0
29,-28,-15,0.0
29,-28,20,0.0
29,-28,25,1.0
29,-28,30,0.0
29,-27,-50,0.0
29,-27,-45,1.0
29,-27,-40,1.0
29,-27,-35,0.0
29,-27,-25,0.0
29,-27,-20,0.0
29,-27,-15,0.0
29,-27,-5,0.0
29,-27,0,0.0
29,-27,10,0.0
29,-27,15,0.0
29,-27,30,0.0
29,-27,35,0.0
29,-26,-55,1.0
29,-26,-45,1.0
29,-26,-40,1.0
29,-26,-30,0.0
29,-26,-25,0.0
29,-26,-10,0.0
29,-26,5,0.0
29,-26,20,0.0
29,-26,30,0.0
29,-26,35,1.0
29,-26,45,0.0
29,-25,-50,0.0
29,-25,-30,0.0
29,-25,-15,1.0
29,-25,25,0.0
29,-25,35,0.0
29,-25,50,0.0
29,-24,-135,0.0
29,-24,-50,1.0
29,-24,-45,0.0
29,-24,-40,1.0
29,-24,-35,1.0
29,-24,-30,1.0
29,-24,-25,0.0
29,-24,-5,0.0
29,-24,10,0.0
29,-24,25,0.0
29,-24,30,0.0
29,-23,-45,1.0
29,-23,-40,1.0
29,-23,-35,1.0
29,-23,-25,0.0
29,-23,-20,0.0
29,-23,45,1.0
29,-22,-45,0.0
29,-22,-35,0.5
29,-22,-25,0.0
29,-22,0,0.0
29,-22,20,0.0
29,-22,25,0.0
29,-22,30,0.0
29,-22,45,1.0
29,-21,-45,0.5
29,-21,-40,0.0
29,-21,-15,0.0
29,-21,-10,0.0
29,-21,15,0.0
29,-21,20,0.0
29,-21,25,0.0
29,-21,30,0.0
29,-21,45,1.0
29,-21,65,0.0
29,-20,-75,0.0
29,-20,-45,0.0
29,-20,-35,0.0
29,-20,-30,0.0
29,-20,-20,0.0
29,-20,-10,0.0
29,-20,-5,0.0
29,-20,5,1.0
29,-20,10,0.5
29,-19,-55,0.0
29,-19,-40,0.0
29,-19,-35,0.0
29,-19,-30,0.0
29,-19,-25,0.5
29,-19,-20,0.0
29,-19,5,0.0
29,-19,10,0.0
29,-19,20,0.0
29,-19,30,0.0
29,-19,35,0.0
29,-19,40,0.0
29,-18,-40,1.0
29,-18,-35,0.0
29,-18,-30,0.0
29,-18,-25,0.0
29,-18,-20,0.0
29,-18,-15,0.0
29,-18,5,0.0
29,-18,10,0.0
29,-18,15,0.0
29,-18,20,0.0
29,-18,25,0.0
29,-18,30,0.0
29,-18,35,0.0
29,-18,40,0.0
29,-17,-45,1.0
29,-17,-35,0.0
29,-17,-30,0.0
29,-17,-15,1.0
29,-17,-5,0.0
29,-17,0,0.0
29,-17,15,1.0
29,-17,20,0.0
29,-17,30,0.0
29,-17,35,0.0
29,-17,40,0.0
29,-17,45,1.0
29,-17,55,0.0
29,-16,-40,1.0
29,-16,-20,0.0
29,-16,-15,0.0
29,-16,15,0.0
29,-16,25,0.5
29,-16,30,0.0
29,-16,40,0.0
29,-16,60,0.0
29,-15,-120,0.0
29,-15,-45,0.0
29,-15,-40,0.0
29,-15,-20,0.0
29,-15,0,0.0
29,-15,5,0.0
29,-15,25,0.0
29,-15,30,1.0
29,-15,35,0.0
29,-14,-10,0.0
29,-14,0,0.0
29,-14,25,0.0
29,-14,30,0.0
29,-14,35,1.0
29,-14,45,0.0
29,-13,-40,0.0
29,-13,-35,0.0
29,-13,-30,0.0
29,-13,-25,0.0
29,-13,-10,0.0
29,-13,5,0.0
29,-13,25,0.0
29,-13,40,1.0
29,-12,-45,0.0
29,-12,-40,0.0
29,-12,-30,0.5
29,-12,-25,0.0
29,-12,-10,0.0
29,-12,0,0.0
29,-12,5,0.0
29,-12,10,0.0
29,-12,15,1.0
29,-12,20,0.0
29,-12,25,0.0
29,-12,30,0.0
29,-12,40,0.0
29,-12,45,0.0
29,-11,-45,0.0
29,-11,-35,0.0
29,-11,-30,0.0
29,-11,-20,1.0
29,-11,15,0.0
29,-11,20,0.0
29,-10,-175,0.0
29,-10,-45,1.0
29,-10,-40,0.0
29,-10,-35,1.0
29,-10,-30,0.5
29,-10,-25,0.0
29,-10,-20,0.0
29,-10,-10,0.0
29,-10,-5,0.0
29,-10,0,0.0
29,-10,15,0.0
29,-10,25,0.0
29,-10,30,1.0
29,-10,35,1.0
29,-10,40,1.0
29,-9,-45,0.0
29,-9,-40,0.0
29,-9,-35,0.0
29,-9,-30,0.5
29,-9,-25,0.0
29,-9,-20,0.0
29,-9,-10,1.0
29,-9,-5,0.0
29,-9,0,0.0
29,-9,15,0.0
29,-9,25,0.0
29,-9,35,0.0
29,-9,45,0.0
29,-8,-40,0.0
29,-8,-35,0.0
29,-8,-30,0.0
29,-8,-25,0.0
29,-8,-15,0.0
29,-8,-10,0.0
29,-8,10,0.0
29,-8,15,0.0
29,-8,25,0.0
29,-8,30,0.0
29,-8,35,1.0
29,-7,-40,0.0
29,-7,-30,0.0
29,-7,-25,0.0
29,-7,0,0.0
29,-7,15,0.0
29,-7,20,0.0
29,-7,30,1.0
29,-7,50,0.0
29,-6,-45,0.0
29,-6,-35,0.0
29,-6,-30,0.0
29,-6,-25,0.0
29,-6,-5,0.0
29,-6,30,1.0
29,-6,45,0.0
29,-5,-40,0.0
29,-5,-35,1.0
29,-5,-30,0.0
29,-5,-10,1.0
29,-5,-5,0.0
29,-5,25,0.0
29,-5,30,0.0
29,-4,-145,0.0
29,-4,-25,0.0
29,-4,-10,0.0
29,-4,5,0.0
29,-4,15,0.0
29,-4,20,0.0
29,-4,25,0.25
29,-4,35,1.0
29,-4,65,0.0
29,-3,-40,1.0
29,-3,-35,0.0
29,-3,-30,0.0
29,-3,-25,0.0
29,-3,-20,0.0
29,-3,-15,0.0
29,-3,20,1.0
29,-3,25,1.0
29,-3,30,0.0
29,-3,45,0.0
29,-2,-35,1.0
29,-2,-30,1.0
29,-2,-25,0.0
29,-2,-20,0.0
29,-2,-10,1.0
29,-2,5,0.0
29,-2,25,1.0
29,-2,45,0.0
29,-1,-45,0.0
29,-1,-35,0.0
29,-1,-25,0.0
29,-1,-20,0.5
29,-1,-10,0.0
29,-1,20,0.0
29,-1,40,0.0
29,0,-30,0.0
29,0,-25,0.0
29,0,0,0.0
29,0,20,0.0
29,0,25,0.0
29,0,30,0.0
29,0,35,0.0
29,1,-40,0.0
29,1,-35,0.0
29,1,-30,0.5
29,1,-25,1.0
29,1,-20,0.0
29,1,15,0.0
29,1,25,1.0
29,1,30,0.0
29,1,35,0.0
29,2,-40,1.0
29,2,-30,0.5
29,2,-25,0.0
29,2,-15,0.0
29,2,-10,0.0
29,2,0,0.0
29,2,10,0.0
29,2,15,0.0
29,2,25,0.0
29,2,35,0.0
29,2,45,0.0
29,3,-30,0.0
29,3,-25,1.0
29,3,-20,0.0
29,3,0,0.0
29,3,20,0.0
29,3,25,0.5
29,3,35,0.0
29,3,40,0.0
29,3,165,0.0
29,4,-45,0.0
29,4,-20,0.0
29,4,-15,0.0
29,4,0,0.0
29,4,20,0.0
29,4,35,0.0
29,4,40,0.0
29,5,-35,1.0
29,5,-30,1.0
29,5,25,0.75
29,5,30,1.0
29,5,35,0.0
29,5,40,1.0
29,6,-30,0.0
29,6,-5,0.0
29,6,15,0.0
29,6,30,0.5
29,7,-40,0.0
29,7,-35,0.0
29,7,-25,0.5
29,7,-5,0.0
29,7,0,0.0
29,7,10,0.0
29,7,25,0.0
29,7,30,0.0
29,7,35,0.0
29,8,-30,0.0
29,8,-25,0.0
29,8,-10,0.0
29,8,10,0.0
29,8,20,0.0
29,8,30,0.5
29,9,-40,0.0
29,9,-30,0.0
29,9,-20,0.0
29,9,-5,0.0
29,9,35,1.0
29,9,40,1.0
29,10,-35,0.0
29,10,-30,1.0
29,10,-25,0.0
29,10,-20,0.0
29,10,-5,0.0
29,10,10,0.0
29,10,20,0.0
29,10,25,1.0
29,11,-50,0.0
29,11,-40,0.5
29,11,-30,0.0
29,11,-25,0.0
29,11,0,0.0
29,11,15,0.0
29,11,30,0.0
29,11,35,0.3333333333333333
29,12,-30,0.5
29,12,-25,0.0
29,12,-5,0.0
29,12,30,1.0
29,13,-40,0.0
29,13,-30,0.0
29,13,-20,0.0
29,13,25,0.0
29,13,35,0.0
29,14,-35,0.0
29,14,-30,1.0
29,14,-20,1.0
29,14,0,0.0
29,14,25,0.0
29,14,30,1.0
29,14,35,0.0
29,14,40,0.0
29,15,-40,0.0
29,15,-30,0.0
29,15,10,0.0
29,15,30,0.0
29,15,35,0.0
29,15,40,0.0
29,16,-40,0.0
29,16,-25,1.0
29,16,-20,1.0
29,16,-10,0.0
29,16,5,0.0
29,16,25,0.0
29,16,30,0.0
29,16,35,1.0
29,16,40,0.0
29,17,-40,0.0
29,17,-35,1.0
29,17,-30,1.0
29,17,-5,0.0
29,17,20,0.0
29,17,30,1.0
29,17,35,0.0
29,18,-15,0.0
29,18,-10,0.0
29,18,20,0.0
29,18,35,0.0
29,19,-135,1.0
29,19,-20,1.0
29,19,5,0.0
29,20,-35,0.0
29,20,-25,0.0
29,20,-20,0.0
29,20,-10,1.0
29,20,-5,0.0
29,20,0,0.0
29,20,10,0.0
29,20,20,1.0
29,20,35,0.0
29,21,-40,0.0
29,21,-25,0.0
29,21,-20,1.0
29,21,-15,0.0
29,21,-10,0.0
29,21,0,0.0
29,21,20,1.0
29,21,25,0.0
29,22,-30,0.0
29,22,-25,1.0
29,22,-15,1.0
29,22,5,0.0
29,22,10,0.0
29,22,20,0.0
29,23,-35,0.0
29,23,-20,0.0
29,23,-10,0.0
29,23,10,0.0
29,23,20,1.0
29,24,-15,0.0
29,24,5,0.0
29,24,20,0.0
29,24,30,0.0
29,24,35,0.0
29,25,-35,0.0
29,25,-30,0.0
29,25,-10,0.0
29,25,25,0.0
29,25,30,0.0
29,26,-35,0.5
29,26,-25,0.0
29,26,-20,0.0
29,26,-15,1.0
29,26,0,0.0
29,26,20,0.0
29,26,30,0.0
29,26,40,1.0
29,27,20,0.0
29,27,25,0.0
29,28,-45,0.0
29,28,10,0.0
29,28,30,1.0
29,29,-35,1.0
29,29,-30,0.5
29,29,-25,1.0
29,29,-15,0.0
29,29,0,0.0
29,29,15,0.0
29,29,20,0.0
29,29,25,1.0
29,30,-35,0.0
29,30,-20,1.0
29,30,-15,1.0
29,30,20,0.0
29,30,30,0.0
29,31,-35,0.0
29,31,-30,0.0
29,31,-25,1.0
29,31,-5,0.0
29,31,20,0.0
29,31,25,0.0
29,31,30,0.0
29,32,-40,1.0
29,32,-5,0.0
29,32,20,0.0
29,32,35,0.0
29,33,-45,0.0
29,33,-30,0.0
29,33,-15,0.0
29,33,-10,0.0
29,33,15,0.0
29,33,40,0.0
29,34,-10,0.0
29,34,0,0.0
29,34,5,0.0
29,34,20,0.0
29,34,25,0.0
29,35,-45,0.0
29,35,-20,1.0
29,36,-40,0.0
29,36,-30,0.0
29,36,-10,0.0
29,36,-5,0.0
29,36,5,0.0
29,36,25,0.0
29,36,35,0.0
29,37,-50,0.0
29,37,-35,0.0
29,37,-25,1.0
29,37,-20,1.0
29,37,10,0.0
29,37,35,0.0
29,38,-35,0.0
29,38,-15,0.0
29,38,40,1.0
29,38,50,0.0
29,39,-40,1.0
29,39,-15,0.0
29,39,25,0.0
29,39,30,0.0
29,39,35,0.0
29,39,40,0.0
29,40,-25,0.0
29,41,20,0.0
29,41,25,0.0
29,42,-35,0.0
29,42,-20,0.0
29,42,5,0.0
29,42,25,0.0
29,42,30,0.0
29,42,40,0.0
29,43,-35,1.0
29,43,-20,0.0
29,43,40,0.0
29,44,-40,1.0
29,44,-30,0.0
29,44,-25,0.0
29,44,-20,0.0
29,44,15,0.0
29,44,25,0.0
29,45,-35,1.0
29,45,15,0.0
29,45,25,1.0
29,45,30,0.0
29,45,35,0.0
29,46,-45,0.0
29,46,-30,0.0
29,46,-20,0.0
29,46,20,0.0
29,47,-20,0.0
29,47,-15,0.0
29,47,15,0.0
29,48,-50,0.0
29,48,-35,0.0
29,48,30,0.0
29,48,35,1.0
29,49,5,0.0
29,49,35,1.0
29,50,35,0.0
29,51,-40,0.0
29,51,-20,0.0
29,51,30,1.0
29,52,-15,0.0
29,52,-5,0.0
29,52,10,0.0
29,53,-20,0.0
29,53,40,0.0
29,54,30,0.0
29,55,-40,0.0
29,55,15,0.0
29,55,35,0.0
29,56,-15,0.0
29,58,-15,0.0
29,58,-10,0.0
29,58,40,0.0
29,59,-30,1.0
29,62,-15,0.0
29,66,-25,0.0
29,66,-10,0.0
29,68,-30,0.0
29,87,-150,0.0
30,-89,-35,0.0
30,-88,165,0.0
30,-84,-100,0.0
30,-84,-50,0.0
30,-83,-90,0.0
30,-82,45,0.0
30,-81,-30,0.0
30,-81,-5,0.0
30,-81,35,0.0
30,-80,-45,0.0
30,-80,-20,0.0
30,-80,20,0.0
30,-79,15,0.0
30,-78,-120,0.0
30,-77,15,0.0
30,-76,-75,0.0
30,-76,145,0.0
30,-75,-45,0.0
30,-75,-35,0.0
30,-75,30,0.0
30,-75,85,0.0
30,-74,110,0.0
30,-73,-90,0.0
30,-73,-85,0.0
30,-73,25,0.0
30,-73,40,0.0
30,-72,-125,0.0
30,-72,-50,0.0
30,-72,-25,0.0
30,-72,-5,0.0
30,-72,0,0.0
30,-72,70,0.0
30,-72,100,0.0
30,-71,-70,0.0
30,-71,-25,0.0
30,-71,25,0.0
30,-71,30,1.0
30,-71,55,1.0
30,-71,65,0.0
30,-71,160,0.0
30,-70,-150,0.0
30,-70,5,0.0
30,-70,25,0.0
30,-70,50,0.0
30,-69,-95,1.0
30,-69,-90,0.0
30,-69,-60,0.0
30,-69,-55,0.0
30,-69,-45,0.0
30,-69,-15,0.0
30,-69,30,0.0
30,-69,60,1.0
30,-69,65,0.0
30,-69,85,0.0
30,-69,125,0.0
30,-68,-150,0.0
30,-68,-125,0.0
30,-68,-115,1.0
30,-68,-110,0.0
30,-68,-105,0.0
30,-68,-45,0.0
30,-68,0,0.0
30,-68,15,0.0
30,-68,55,0.0
30,-68,75,0.0
30,-67,-35,0.0
30,-67,-25,0.0
30,-67,50,1.0
30,-67,75,0.0
30,-67,150,1.0
30,-66,-140,0.0
30,-66,-110,0.0
30,-66,-105,0.0
30,-66,-35,0.0
30,-66,-20,0.0
30,-66,5,0.0
30,-66,10,0.0
30,-66,30,0.0
30,-66,45,1.0
30,-66,50,0.0
30,-66,60,0.0
30,-66,65,0.0
30,-66,100,0.0
30,-66,140,0.0
30,-66,145,0.0
30,-65,-120,0.0
30,-65,-70,0.0
30,-65,-45,0.0
30,-65,-25,0.0
30,-65,0,0.0
30,-65,40,0.0
30,-65,70,0.0
30,-64,-50,0.0
30,-64,-5,0.0
30,-64,15,0.0
30,-64,20,0.0
30,-64,25,0.0
30,-64,50,0.0
30,-64,70,0.0
30,-63,-65,0.0
30,-63,-15,1.0
30,-63,25,0.0
30,-63,35,0.0
30,-63,40,1.0
30,-63,60,1.0
30,-62,-40,0.0
30,-62,-15,0.0
30,-62,40,0.0
30,-62,55,1.0
30,-62,60,0.0
30,-62,75,1.0
30,-61,-165,0.0
30,-61,-90,0.0
30,-61,-45,0.0
30,-61,-25,0.0
30,-61,60,0.0
30,-60,-105,1.0
30,-60,-55,0.0
30,-60,-35,1.0
30,-60,-30,0.0
30,-60,-20,0.0
30,-60,10,0.0
30,-60,20,0.0
30,-60,45,0.5
30,-60,55,0.0
30,-60,60,0.0
30,-60,65,0.0
30,-60,75,1.0
30,-59,-165,0.0
30,-59,-75,0.0
30,-59,-50,0.0
30,-59,-25,0.0
30,-59,-10,0.5
30,-59,0,1.0
30,-59,15,0.0
30,-59,40,0.0
30,-59,45,0.0
30,-59,70,1.0
30,-59,80,1.0
30,-58,-135,0.5
30,-58,-115,0.0
30,-58,-95,0.0
30,-58,-80,0.0
30,-58,-35,0.0
30,-58,-25,0.0
30,-58,-10,0.0
30,-58,30,1.0
30,-58,35,0.0
30,-58,40,0.0
30,-58,45,0.0
30,-58,55,0.0
30,-58,70,1.0
30,-58,85,1.0
30,-57,-110,0.0
30,-57,-75,0.0
30,-57,-50,0.0
30,-57,-25,0.0
30,-57,5,0.0
30,-57,10,0.0
30,-57,30,0.0
30,-57,65,0.0
30,-57,135,0.0
30,-57,145,1.0
30,-56,-95,0.0
30,-56,-90,1.0
30,-56,-20,0.0
30,-56,20,0.0
30,-56,30,0.0
30,-56,40,0.0
30,-56,55,0.0
30,-56,60,1.0
30,-56,65,0.0
30,-56,155,0.0
30,-56,175,0.0
30,-55,-110,0.0
30,-55,-50,0.0
30,-55,-40,0.0
30,-55,-35,0.0
30,-55,5,0.0
30,-55,35,0.0
30,-55,40,1.0
30,-55,50,0.0
30,-54,-60,0.0
30,-54,-40,0.0
30,-54,-10,0.0
30,-54,0,0.0
30,-54,10,0.0
30,-54,35,1.0
30,-54,50,0.0
30,-54,70,0.0
30,-54,115,0.0
30,-54,150,0.0
30,-53,-80,0.0
30,-53,-60,0.0
30,-53,-25,0.0
30,-53,-10,0.0
30,-53,25,0.0
30,-53,160,0.0
30,-52,-145,0.0
30,-52,-130,1.0
30,-52,-120,0.0
30,-52,-45,0.5
30,-52,5,0.0
30,-52,30,0.0
30,-52,35,0.0
30,-52,50,0.0
30,-52,95,1.0
30,-51,-130,0.0
30,-51,-85,0.0
30,-51,-65,0.0
30,-51,-55,0.0
30,-51,-40,1.0
30,-51,-15,0.0
30,-51,-10,0.0
30,-51,15,0.0
30,-51,25,1.0
30,-51,30,0.0
30,-51,35,1.0
30,-51,65,0.0
30,-51,155,0.0
30,-50,-50,0.0
30,-50,-40,0.0
30,-50,-35,0.0
30,-50,-5,0.0
30,-50,5,0.0
30,-50,30,0.0
30,-50,75,0.0
30,-50,85,0.0
30,-49,-180,0.0
30,-49,-85,0.0
30,-49,-40,0.0
30,-49,-25,0.3333333333333333
30,-49,-15,0.0
30,-49,20,1.0
30,-49,35,0.0
30,-49,40,0.0
30,-49,90,0.0
30,-49,110,1.0
30,-48,-65,0.0
30,-48,-40,1.0
30,-48,-25,0.0
30,-48,10,0.0
30,-48,20,0.0
30,-48,35,1.0
30,-48,60,1.0
30,-48,110,1.0
30,-47,-175,0.0
30,-47,-135,1.0
30,-47,-40,0.0
30,-47,-25,0.0
30,-47,-15,0.0
30,-47,5,0.0
30,-47,30,0.0
30,-47,35,1.0
30,-47,40,0.0
30,-47,65,0.0
30,-47,75,0.0
30,-47,80,0.0
30,-46,-125,0.0
30,-46,-70,0.0
30,-46,-60,0.0
30,-46,-55,1.0
30,-46,-35,0.0
30,-46,-30,0.0
30,-46,-10,0.0
30,-46,25,0.0
30,-46,35,0.0
30,-46,55,0.0
30,-46,75,0.0
30,-45,-50,1.0
30,-45,-45,1.0
30,-45,-30,0.0
30,-45,-25,0.0
30,-45,20,0.0
30,-45,25,0.0
30,-45,70,0.0
30,-44,-50,1.0
30,-44,-45,0.5
30,-44,-40,0.0
30,-44,-35,1.0
30,-44,-25,0.0
30,-44,-15,0.0
30,-44,20,0.0
30,-44,25,1.0
30,-43,-170,0.0
30,-43,-60,0.0
30,-43,-55,0.0
30,-43,-40,0.0
30,-43,-35,0.0
30,-43,-30,0.0
30,-43,0,0.0
30,-43,15,0.0
30,-43,20,0.0
30,-43,30,0.0
30,-43,35,0.0
30,-43,55,0.5
30,-43,75,0.0
30,-43,145,0.0
30,-42,-60,0.5
30,-42,-55,0.0
30,-42,-45,0.0
30,-42,-40,0.0
30,-42,-30,0.0
30,-42,-10,0.0
30,-42,-5,1.0
30,-42,0,0.0
30,-42,5,0.0
30,-42,10,0.5
30,-42,30,0.0
30,-42,35,0.0
30,-41,-105,0.0
30,-41,-50,1.0
30,-41,-45,0.0
30,-41,-40,0.0
30,-41,-35,0.0
30,-41,-30,0.0
30,-41,-25,0.0
30,-41,-20,0.0
30,-41,-5,0.0
30,-41,25,0.0
30,-41,30,1.0
30,-41,75,1.0
30,-41,90,0.0
30,-40,-70,0.0
30,-40,-65,0.0
30,-40,-45,0.0
30,-40,-40,1.0
30,-40,-35,0.0
30,-40,-30,0.0
30,-40,-20,0.0
30,-40,0,0.0
30,-40,30,0.0
30,-40,50,0.0
30,-40,65,0.0
30,-40,70,1.0
30,-40,75,0.0
30,-40,110,1.0
30,-39,-65,0.0
30,-39,-55,0.0
30,-39,-25,0.0
